Chromosome,Coordinate,p_value
chr01,335219,0.09497716513077925
chr01,335231,0.09933411012500275
chr01,335295,0.09955100543280518
chr01,335303,0.09955100543280518
chr01,335310,0.09955100543280518
chr01,335340,0.09955100543280518
chr01,335365,0.09955100543280518
chr01,335382,0.09955100543280518
chr01,335424,0.09955100543280518
chr01,336294,0.08702006389263375
chr01,337884,0.07368582128865436
chr01,338027,0.07368582128865436
chr01,338054,0.07368582128865436
chr01,338068,0.07368582128865436
chr01,338102,0.07368582128865436
chr01,338129,0.08502613888763409
chr01,338147,0.08502613888763409
chr01,338162,0.07987173614132241
chr01,338199,0.07368582128865436
chr01,338242,0.07368582128865436
chr01,338293,0.07835183515287247
chr01,338328,0.08161055145862504
chr01,338351,0.07368582128865436
chr01,338394,0.07368582128865436
chr01,338493,0.06911970395685452
chr01,338513,0.07368582128865436
chr01,338574,0.07368582128865436
chr01,338651,0.06434762592863547
chr01,338687,0.07368582128865436
chr01,338910,0.08347511466202054
chr01,339024,0.08347511466202054
chr01,339183,0.07368582128865436
chr01,339313,0.07368582128865436
chr01,339340,0.07368582128865436
chr01,339352,0.07368582128865436
chr01,339564,0.10545275270937082
chr01,339752,0.10841734541719684
chr01,339823,0.10841734541719684
chr01,339994,0.10841734541719684
chr01,340016,0.10841734541719684
chr01,340120,0.10841734541719684
chr01,340293,0.13408400220521907
chr01,340382,0.11928713518097867
chr01,340458,0.10841734541719684
chr01,340558,0.10841734541719684
chr01,340754,0.10214522768480905
chr01,340799,0.11015404641337634
chr01,340913,0.10841734541719684
chr01,340919,0.10841734541719684
chr01,341000,0.10841734541719684
chr01,341173,0.11398122227132243
chr01,341361,0.09624190217996532
chr01,341421,0.10214522768480905
chr01,341501,0.15680773701734393
chr01,341765,0.10841734541719684
chr01,341780,0.10841734541719684
chr01,341843,0.10841734541719684
chr01,341988,0.10841734541719684
chr01,342059,0.11329586304843692
chr01,342071,0.11329586304843692
chr01,342130,0.11015404641337634
chr01,342226,0.10841734541719684
chr01,342496,0.10841734541719684
chr01,342587,0.10214522768480905
chr01,342596,0.10214522768480905
chr01,342911,0.10841734541719684
chr01,343002,0.12461959851513922
chr01,343009,0.12461959851513922
chr01,343733,0.10841734541719684
chr01,343745,0.10841734541719684
chr01,343946,0.10841734541719684
chr01,344065,0.12461959851513922
chr01,344125,0.12096296894979273
chr01,344180,0.11398122227132243
chr01,344201,0.11398122227132243
chr01,344572,0.0970350701912076
chr01,344679,0.09624190217996532
chr01,344823,0.0820740309964851
chr01,344830,0.0820740309964851
chr01,344863,0.10302380811467637
chr01,345249,0.10841734541719684
chr01,345321,0.12368367589490936
chr01,345384,0.10841734541719684
chr01,345471,0.13408400220521907
chr01,345551,0.10841734541719684
chr01,345578,0.10841734541719684
chr01,345617,0.10841734541719684
chr01,345641,0.10841734541719684
chr01,345721,0.12096296894979273
chr01,345836,0.10841734541719684
chr01,345970,0.12096296894979273
chr01,346033,0.10214522768480905
chr01,346089,0.10214522768480905
chr01,346181,0.11398122227132243
chr01,346204,0.10021114441556919
chr01,346245,0.11204184382154743
chr01,346262,0.11204184382154743
chr01,346301,0.10841734541719684
chr01,346327,0.10841734541719684
chr01,346366,0.09720282517271489
chr01,346486,0.10841734541719684
chr01,346545,0.11580737259588926
chr01,346556,0.11580737259588926
chr01,346561,0.11580737259588926
chr01,346600,0.11015404641337634
chr01,346648,0.10378745531018478
chr01,346654,0.11015404641337634
chr01,346715,0.11015404641337634
chr01,346725,0.11015404641337634
chr01,346901,0.10841734541719684
chr01,346916,0.10841734541719684
chr01,347036,0.10841734541719684
chr01,347075,0.13408400220521907
chr01,347134,0.10841734541719684
chr01,347222,0.09994638562976073
chr01,347240,0.09401714163166527
chr01,347379,0.10841734541719684
chr01,347608,0.10841734541719684
chr01,347654,0.11398122227132243
chr01,347950,0.10745143450956769
chr01,348014,0.10745143450956769
chr01,348019,0.10745143450956769
chr01,348174,0.09624190217996532
chr01,348249,0.08602809550447675
chr01,348256,0.06853734586351712
chr01,348272,0.07704362625787302
chr01,348624,0.08602809550447675
chr01,348675,0.09941311636594852
chr01,348770,0.08917488374941453
chr01,348868,0.06371407577897428
chr01,349099,0.08602809550447675
chr01,349114,0.08748026838737064
chr01,349231,0.08602809550447675
chr01,349390,0.08373244194996989
chr01,349761,0.07704362625787302
chr01,349897,0.10841734541719684
chr01,349950,0.1288264680541092
chr01,350009,0.11553907108000312
chr01,350122,0.10841734541719684
chr01,350186,0.10841734541719684
chr01,350191,0.10841734541719684
chr01,350203,0.10841734541719684
chr01,350261,0.10841734541719684
chr01,350413,0.11544253221156539
chr01,350569,0.12096296894979273
chr01,350644,0.10841734541719684
chr01,350674,0.11544253221156539
chr01,350764,0.11193816082076859
chr01,350785,0.11193816082076859
chr01,350818,0.10755828859489787
chr01,350878,0.13097161242302416
chr01,350933,0.12461959851513922
chr01,350954,0.12461959851513922
chr01,351050,0.11015404641337634
chr01,351077,0.11015404641337634
chr01,351116,0.11015404641337634
chr01,351160,0.11015404641337634
chr01,351194,0.11398122227132243
chr01,351212,0.11398122227132243
chr01,351221,0.11794830622495579
chr01,351269,0.11398122227132243
chr01,351310,0.11398122227132243
chr01,351385,0.10066137221328636
chr01,351396,0.10745143450956769
chr01,351402,0.12337258265244784
chr01,351422,0.11398122227132243
chr01,351447,0.1327494283332857
chr01,351491,0.12650600086845004
chr01,351514,0.11015404641337634
chr01,351561,0.11015404641337634
chr01,351577,0.11015404641337634
chr01,351624,0.11015404641337634
chr01,351870,0.1530865193980099
chr01,351934,0.1530865193980099
chr01,351996,0.13408400220521907
chr01,352183,0.10841734541719684
chr01,352285,0.10841734541719684
chr01,352353,0.10841734541719684
chr01,352370,0.10841734541719684
chr01,352463,0.10841734541719684
chr01,352529,0.10841734541719684
chr01,352579,0.10841734541719684
chr01,352614,0.10841734541719684
chr01,352660,0.10841734541719684
chr01,352717,0.10841734541719684
chr01,352796,0.10841734541719684
chr01,353078,0.12096296894979273
chr01,353090,0.10841734541719684
chr01,353118,0.10841734541719684
chr01,353166,0.10841734541719684
chr01,353213,0.10841734541719684
chr01,353262,0.10841734541719684
chr01,353599,0.09559688681155458
chr01,353752,0.10841734541719684
chr01,353804,0.11015404641337634
chr01,353921,0.11398122227132243
chr01,354476,0.10841734541719684
chr01,354673,0.10606553498412867
chr01,354719,0.10606553498412867
chr01,354758,0.09763827431335784
chr01,354777,0.07175820402213273
chr01,354793,0.06786799847331486
chr01,354890,0.09120156921686262
chr01,354920,0.12203697363602771
chr01,354954,0.11928713518097867
chr01,355055,0.10841734541719684
chr01,355060,0.10841734541719684
chr01,355091,0.10841734541719684
chr01,355184,0.10841734541719684
chr01,355208,0.12096296894979273
chr01,355238,0.10841734541719684
chr01,355289,0.10841734541719684
chr01,355406,0.10841734541719684
chr01,355422,0.10841734541719684
chr01,355505,0.09793128592798633
chr01,355555,0.10841734541719684
chr01,355908,0.10841734541719684
chr01,355932,0.10841734541719684
chr01,356169,0.11846239619509047
chr01,356184,0.10841734541719684
chr01,356199,0.10841734541719684
chr01,356305,0.10841734541719684
chr01,356314,0.10841734541719684
chr01,356479,0.11147756407860719
chr01,356567,0.1276947857326802
chr01,356733,0.06904461105148088
chr01,356780,0.01698738082919945
chr01,356793,0.055461573102908036
chr01,356862,0.06917490758925643
chr01,357013,0.1288264680541092
chr01,357053,0.10214522768480905
chr01,357072,0.10214522768480905
chr01,357179,0.1414230632950328
chr01,357847,0.10841734541719684
chr01,358458,0.12368367589490936
chr01,358549,0.19577233469302588
chr01,358702,0.11344559159854767
chr01,358926,0.10841734541719684
chr01,358962,0.10841734541719684
chr01,359209,0.13771318563684046
chr01,359226,0.13771318563684046
chr01,359293,0.12096296894979273
chr01,359352,0.12096296894979273
chr01,359595,0.0885210333628857
chr01,359620,0.12984975224919182
chr01,360125,0.10841734541719684
chr01,360134,0.10841734541719684
chr01,360267,0.10841734541719684
chr01,360396,0.10841734541719684
chr01,360789,0.08398423211157982
chr01,360939,0.11024430214525337
chr01,360993,0.11024430214525337
chr01,361079,0.1076131767738217
chr01,361134,0.10129379297992855
chr01,361266,0.10841734541719684
chr01,361309,0.10841734541719684
chr01,361389,0.10841734541719684
chr01,361413,0.10841734541719684
chr01,361518,0.10841734541719684
chr01,361566,0.10841734541719684
chr01,361842,0.09559688681155458
chr01,361851,0.07651284318736856
chr01,361864,0.10841734541719684
chr01,361871,0.07651284318736856
chr01,361935,0.10841734541719684
chr01,362008,0.10841734541719684
chr01,362022,0.10841734541719684
chr01,362039,0.10841734541719684
chr01,362122,0.11398122227132243
chr01,362317,0.10841734541719684
chr01,362353,0.10841734541719684
chr01,362428,0.10841734541719684
chr01,362477,0.10841734541719684
chr01,362602,0.10841734541719684
chr01,362679,0.12461959851513922
chr01,362809,0.09293594995521359
chr01,362850,0.09293594995521359
chr01,362985,0.12168369793934268
chr01,362998,0.12168369793934268
chr01,363150,0.10841734541719684
chr01,363212,0.11398122227132243
chr01,363224,0.11398122227132243
chr01,363240,0.10841734541719684
chr01,363253,0.10841734541719684
chr01,363308,0.10841734541719684
chr01,363436,0.10841734541719684
chr01,363764,0.12096296894979273
chr01,363798,0.11398122227132243
chr01,363820,0.11398122227132243
chr01,363840,0.11580737259588926
chr01,363855,0.11580737259588926
chr01,364037,0.10841734541719684
chr01,364048,0.10841734541719684
chr01,364121,0.10841734541719684
chr01,364148,0.1608728446881918
chr01,364187,0.10214522768480905
chr01,364202,0.10214522768480905
chr01,364473,0.10841734541719684
chr01,364478,0.10841734541719684
chr01,364666,0.11729191965232764
chr01,364682,0.11015404641337634
chr01,364688,0.11015404641337634
chr01,364720,0.09779470653131166
chr01,364799,0.12076812232397381
chr01,364810,0.12076812232397381
chr01,364941,0.08726515066584607
chr01,364960,0.08726515066584607
chr01,365002,0.10841734541719684
chr01,365446,0.10841734541719684
chr01,365452,0.10841734541719684
chr01,365483,0.0695648497385037
chr01,365505,0.09624190217996532
chr01,365531,0.10841734541719684
chr01,365555,0.06916642413848759
chr01,365561,0.07417642262926909
chr01,365651,0.10841734541719684
chr01,365714,0.08192939306703373
chr01,365998,0.10841734541719684
chr01,366088,0.10841734541719684
chr01,366168,0.10841734541719684
chr01,366181,0.10841734541719684
chr01,366199,0.10841734541719684
chr01,366285,0.10841734541719684
chr01,366403,0.10841734541719684
chr01,366587,0.10841734541719684
chr01,366608,0.10841734541719684
chr01,366615,0.10841734541719684
chr01,366626,0.11241783416860707
chr01,366767,0.10841734541719684
chr01,366938,0.09559688681155458
chr01,367033,0.10841734541719684
chr01,367240,0.13408400220521907
chr01,367262,0.11928713518097867
chr01,367318,0.11928713518097867
chr01,367338,0.11928713518097867
chr01,367360,0.10841734541719684
chr01,367425,0.10841734541719684
chr01,367441,0.10841734541719684
chr01,367485,0.10841734541719684
chr01,367579,0.10841734541719684
chr01,367628,0.10841734541719684
chr01,367777,0.10841734541719684
chr01,367936,0.09624190217996532
chr01,368142,0.10841734541719684
chr01,368212,0.12368367589490936
chr01,368281,0.14158406482472488
chr01,368290,0.13294828810872128
chr01,368315,0.12799163356620877
chr01,368330,0.12799163356620877
chr01,368349,0.1406561980251034
chr01,368363,0.10852514759750469
chr01,368543,0.11398122227132243
chr01,368557,0.11398122227132243
chr01,368663,0.10841734541719684
chr01,368696,0.10214522768480905
chr01,368807,0.10841734541719684
chr01,368851,0.12461959851513922
chr01,368864,0.11048535973814684
chr01,368888,0.10703010278529257
chr01,369362,0.10841734541719684
chr01,369417,0.10841734541719684
chr01,369557,0.10841734541719684
chr01,369665,0.11224427294192843
chr01,369671,0.09624190217996532
chr01,369686,0.09624190217996532
chr01,369812,0.14402691916958527
chr01,369818,0.11673965296063747
chr01,369836,0.1125310843548063
chr01,369872,0.11928713518097867
chr01,370028,0.09120156921686262
chr01,370055,0.1118020523820938
chr01,370130,0.09983163504461845
chr01,370191,0.09983163504461845
chr01,370280,0.13408400220521907
chr01,370596,0.13408400220521907
chr01,370704,0.11928713518097867
chr01,370773,0.10841734541719684
chr01,371172,0.11928713518097867
chr01,372038,0.14880743645757885
chr01,372236,0.10841734541719684
chr01,372365,0.10214522768480905
chr01,372416,0.10214522768480905
chr01,372443,0.11398122227132243
chr01,372536,0.10841734541719684
chr01,372671,0.10841734541719684
chr01,372701,0.10841734541719684
chr01,372710,0.11928713518097867
chr01,372806,0.10841734541719684
chr01,372865,0.10841734541719684
chr01,373159,0.10841734541719684
chr01,373237,0.11000890148238725
chr01,373255,0.13408400220521907
chr01,373318,0.10841734541719684
chr01,373363,0.1207884496821271
chr01,373377,0.1207884496821271
chr01,373582,0.10214522768480905
chr01,373794,0.13292936012361506
chr01,373847,0.10841734541719684
chr01,374404,0.10841734541719684
chr01,374557,0.09527937583787445
chr01,374578,0.09047278170201074
chr01,375008,0.1175840397475616
chr01,375044,0.11937053161895238
chr01,375083,0.13276069791583978
chr01,375469,0.10841734541719684
chr01,375740,0.10745143450956769
chr01,375874,0.10841734541719684
chr01,376040,0.12378221910887555
chr01,376048,0.12378221910887555
chr01,376081,0.12378221910887555
chr01,376277,0.11015404641337634
chr01,376498,0.13408400220521907
chr01,376558,0.12662745410375287
chr01,376618,0.12662745410375287
chr01,376757,0.10841734541719684
chr01,376798,0.10841734541719684
chr01,376885,0.08726515066584607
chr01,376892,0.08726515066584607
chr01,376927,0.08726515066584607
chr01,376958,0.08726515066584607
chr01,376999,0.10841734541719684
chr01,377050,0.10841734541719684
chr01,377260,0.10841734541719684
chr01,377265,0.10841734541719684
chr01,377280,0.10841734541719684
chr01,377399,0.13533048608597834
chr01,377467,0.13533048608597834
chr01,377525,0.10841734541719684
chr01,377553,0.12368367589490936
chr01,377627,0.10841734541719684
chr01,377637,0.10841734541719684
chr01,377893,0.12096296894979273
chr01,377976,0.10841734541719684
chr01,378014,0.10841734541719684
chr01,378133,0.10841734541719684
chr01,378263,0.10841734541719684
chr01,378310,0.11398122227132243
chr01,378574,0.10841734541719684
chr01,378597,0.10841734541719684
chr01,378641,0.11398122227132243
chr01,378725,0.10841734541719684
chr01,379021,0.10841734541719684
chr01,379039,0.10841734541719684
chr01,379054,0.11220227263284242
chr01,379193,0.10841734541719684
chr01,379244,0.10841734541719684
chr01,379328,0.10841734541719684
chr01,379433,0.10841734541719684
chr01,379440,0.10841734541719684
chr01,379490,0.13408400220521907
chr01,379625,0.10841734541719684
chr01,379702,0.12461959851513922
chr01,379760,0.12461959851513922
chr01,379766,0.12461959851513922
chr01,379937,0.10841734541719684
chr01,380012,0.10841734541719684
chr01,380051,0.10841734541719684
chr01,380064,0.10841734541719684
chr01,380135,0.10841734541719684
chr01,380156,0.10841734541719684
chr01,380343,0.10841734541719684
chr01,380385,0.11398122227132243
chr01,380420,0.10841734541719684
chr01,380442,0.12418058575379388
chr01,380475,0.10841734541719684
chr01,380526,0.10841734541719684
chr01,380579,0.10841734541719684
chr01,380657,0.10841734541719684
chr01,381078,0.10841734541719684
chr01,381396,0.11928713518097867
chr01,381426,0.11928713518097867
chr01,381594,0.10841734541719684
chr01,381807,0.10841734541719684
chr01,381855,0.10841734541719684
chr01,381891,0.10841734541719684
chr01,381999,0.09120156921686262
chr01,382038,0.13408400220521907
chr01,382059,0.13408400220521907
chr01,382296,0.10214522768480905
chr01,382399,0.10841734541719684
chr01,382700,0.10841734541719684
chr01,382935,0.11398122227132243
chr01,382964,0.11224427294192843
chr01,383052,0.10841734541719684
chr01,383090,0.1070611387766641
chr01,383105,0.08542508812357251
chr01,383112,0.07129619700305036
chr01,383117,0.1070611387766641
chr01,383178,0.09983163504461845
chr01,383201,0.09577599953241829
chr01,383295,0.11946395942263313
chr01,383307,0.11946395942263313
chr01,383424,0.10214522768480905
chr01,383479,0.10841734541719684
chr01,383518,0.10841734541719684
chr01,383557,0.10841734541719684
chr01,383571,0.10841734541719684
chr01,383586,0.10841734541719684
chr01,383597,0.10841734541719684
chr01,383669,0.10841734541719684
chr01,383739,0.09120156921686262
chr01,383852,0.15292312957695087
chr01,384014,0.10578028578404657
chr01,384046,0.1288264680541092
chr01,384149,0.13361023440538797
chr01,384376,0.12378221910887555
chr01,384424,0.10841734541719684
chr01,384496,0.10841734541719684
chr01,384530,0.10841734541719684
chr01,384541,0.11162176515333468
chr01,384563,0.10687227988872824
chr01,384616,0.10841734541719684
chr01,384796,0.13408400220521907
chr01,384876,0.14068040570752355
